video_id,title,description,conspirative
kJfrveEKsMA,Why you need to add a pedestrian parkway in your city! 15-Minute City 18 | Cities Skylines,"🛣️Watch the next episode: https://youtu.be/Fi9vnzUzJXo
💬Let's Chat on Discord: https://discord.gg/evc7qUR7th

Today in Mordalgo I built a parkway for our pedestrians and cyclists, that I connect up-to the tram network. I also talked the opportunity to connect to other neighborhoods and make more open park space for our citizens. I hope you will join me next time as I continue to use the concept of a 15-Minute City as a framework for building the city of Mordalgo in Cities Skylines! 

🗺️Map: Huahine by E6GSY https://steamcommunity.com/sharedfiles/filedetails/?id=2264655464
Mods and assets: https://steamcommunity.com/sharedfiles/filedetails/?id=2749513965
🎶Music from Epidemic Sound

🎧Like what you hear? Check out Epidemic Sound https://share.epidemicsound.com/ckgf3j 
If you use my link you get a free 30 day trail, if you like the service and stay I get 1 month free too!

A special thanks to @LarrySkylines  for making so many amazing assets for this series. 
Larry's workshop: https://steamcommunity.com/profiles/76561199054179954/myworkshopfiles/?appid=255710

 #citiesskylines #joybuildscities #walkablecity",False
FkGriWBdx6Y,BUILDING FREEDOM CITIES THAT WILL REOPEN THE FRONTIER -Trump,"See ""The End of American Sovereignty"" https://youtu.be/pMQJWdlYAoY?si=NcRXohipM0lR72Pl

#trump   #c40 #15minutecity",True
I2cfhrmjHkw,James Harvey speaks at Swansea 15 min city demo - Students Against Tyranny,"The Founder of Students Against Tyranny, James Harvey, speaks at rally in Swansea against 15 minute cities, which was organised by Students Against Tyranny

Vid credit: The Grey Area

Support our work here: www.studentsagainsttyranny.com/donate

Follow us on Telegram! https://www.t.me/studentsagainsttyrannyofficial",True
9A_MMhFclow,15 Minute Timer | Aerial View Antalya City | Relax Music,#countdown #15minutes #15minutetimer #15minute #relax #asmr #Antalya  #turkey,False
UdIvvpB3VDU,Welcome to Expo City Dubai,"Welcome to Expo City Dubai, where the Expo 2020 magic never ends! 🏙️ Experience the 15-minute city, where everything you need is within reach—schools, hospitals, offices, gyms, and more. Live sustainably, close to nature, yet just 20 minutes from Palm Jumeirah and 30 minutes from downtown Dubai. Invest in your future with us! 🌱💫 #ExpoCityDubai",False
6kZrVeGiNkU,"IsoChronic City - Bartlett BPro MArch Urban Design, UCL","IsoChronic City is an urban response to the recent predicament of what the process of reurbanization in cities will entail in the post-pandemic era. It is based on the 15-minute neighbourhood concept which is derived from historical ideas about proximity and walkability.

Team Members: Prakriti Srimal, Shuyao Li, Siyang Zheng, Sonali Bordia

#bpro #ucl #bartlett #rc14 #machinelearning #urbandesign #bigdata #machinethinkingurbanism",False
Ix65oh7l_7A,15 minute city developing at West Bar Sheffield.,We don't need more offices and flats we need modern Sheffield industry on the ring road.,False
inXRkH-9Xso,15 Minute City (Part 2),,True
Ci8Bf39-nOo,Halifax|Halifax in 1 minute|1 minute cities#shorts,"Halifax|Halifax in 1 minute|1 minute cities#shorts 
------------------------------------------------------------------------
👉Thank you for watching the video.
👉Subscribe to the channel to follow the latest videos.
------------------------------------------------------------------------
Halifax, the capital of Nova Scotia, Canada, is a city where maritime heritage, natural beauty, and a vibrant cultural scene come together in perfect harmony.

At its heart lies the historic waterfront, where you can explore the Maritime Museum of the Atlantic, showcasing the city's seafaring history. The iconic waterfront boardwalk offers stunning views of Halifax Harbour and a chance to sample freshly caught seafood.

Citadel Hill, a star-shaped fort, provides a glimpse into Halifax's military past and offers panoramic views of the city. Nearby, the Public Gardens provide a serene oasis within the urban landscape.

Halifax is a city of diverse culture, evident in neighborhoods like North End and Agricola Street, where you can savor international cuisine and explore local boutiques.

For music and arts enthusiasts, the city's cultural calendar is rich with events and festivals, including the Halifax International Busker Festival and the Halifax Jazz Festival.



#halifax#tsmhalifax#halifaxnovascotia#halifaxstreamer#halifaxhighlights#halifaxwaterfront#halifaxcanada#thingstodoinhalifax#halifaxx",False
9KNCF21C0zQ,Hamburg Deutschlands erste 15 Minuten Stadt (du darfst dich nicht frei bewegen),"🔔 Kanal abonnieren: https://oli.net/kanalabo
🤝 Jetzt Kanalmitglied werden: https://oli.net/mitglied
👍 Mit einer Spende unterstützen: https://oli.net/spenden
📖 Gute Bücher: https://oli.net/buecher *
⭐️ Gold und Silber kaufen: https://www.oli.net/kettner *



📝 Hamburg Deutschlands erste 15 Minuten Stadt (du darfst dich nicht frei bewegen)

0:00 Intro

0:25 Was ist die 15 Minuten Stadt
- https://bit.ly/3V6lYki

0:42 Das Konzept
- https://bit.ly/3HLOXXI

1:09 WEF auch dabei
- https://www.youtube.com/watch?v=qaEmrxR5KZs
- https://bit.ly/3FymqCg

1:43 Paris erste 15 Minutes City
- https://bit.ly/3jMg1MJ

2:46 Infrastruktur müsste maßgeblich geändert werden

5:00 Hamburg 15 Minuten Stadt
- https://bit.ly/3WXISvF

6:26 Hamburg 2040
- https://bit.ly/3GdpMe6

7:32 Vorgehensweise in Paris
- https://bit.ly/3Q5QHNL

8:31 Ist deine Stadt eine 15-Minuten-Stadt?
- https://bit.ly/3jN5AIv

10:24 Ende

💬 Hashtags
#15minstadt #hamburg #klausschwab 



⚠️ Achtung: Ich biete hier keine Anlageberatung, ich möchte lediglich zum Nachdenken und Diskutieren anregen. Bei manchen der im Video erwähnten Anlageklassen bin ich selbst investiert, so dass es zu Interessenskonflikten kommen kann.

* Affiliate Links
Bei den Produktlinks handelt es sich um Affiliate-Links. Die Links dienen der Orientierung und dem schnelleren finden der Produkte. Des Weiteren wird beim Verkauf des Produkts eine Provision an mich ausgezahlt, für euch entstehen dadurch keine Mehrkosten.",True
ds248IiYKN8,The Conspiracy Of The 15 Minute Cities😱,"The Conspiracy Of The 15 Minute Cities
WHAT IN THE WORLD OF DATA
LIKE    COMMENT   SUBSCRIBE
Source link and (If Any) Affiliate links will be down below in the description
Welcome to my channel (What In The World of Data) Here I will bring you backed up data through tutorials regarding overall wordly information and so much more! Our world in data gives you a breakdown of what is going on around you through articles. The data for you is to give you insight on the new world of data that is out there through new databases. Please make sure you LIKE/SUBSCRIBE & COMMENT below as to what you would like to see data on and I will try my best to get it out there and SHOUT you out on it as well, ENJOY!

In the United States, cities including Ann Arbor, Mich., and Cleveland are putting a spin on the concept of 15 minute cities. The 15-minute city is an urban planning concept that, as its name suggests, aims to create communities where people can access key amenities by travelling no more than 15 minutes on foot or by bike. As of march 2023 There are already 16 cities worldwide that have implemented the 15-minute city concept or similar ideas. those who are trying to implement this is concerned about combating climate change.
Lowering the emission, pollution and to become much more greener are the concerns of creating 15 minute cities.

Can 15 minute cities work in the US properly? Lately this topic is getting a lot of pushback due to the conspiracy of the 15 minute cities. Some think it is a way to keep the masses self contained by limiting our ability to travel and go places via vehicles. With more and more restriction comes into play regarding traveling. These 15 minute cities will start serving it purpose. The 15-minute city scheme is designed to have your amenities within walking distance and we are talking about medical, food supply, schooling just to name a few. But what if you have to travel outside your city to another grocery store or to go to work how about schooling. As of now everything is all over the place. As i have mentioned there are 15 minuet cities already in effect in other countries but when if fully get up and running in the US it's going to be some trouble.",False
o1tNlxgZMSU,Why is Adelaide called the 20 minute city?,"Adelaide: The 20 Minute City Explained • Adelaide's 20 Minute City • Discover why Adelaide is known as the '20 minute city' and how its efficient layout and manageable size make it a convenient and accessible place to live, work, and visit. Explore the city's urban design that allows residents to commute from the outer suburbs to the city center in just 20 minutes, showcasing the essence of urban convenience and quality of life.",False
3BZfVBxIvQs,Our Version of 15 Minute Cities,Watch the full podcast by joining our Acorn Community! Click the link in our bio to join! #podcast #sustainability #15minutecity #acornlandlabs #offgrid #city #homestead,False
84eHHXQl-FI,"Maui Fires, Here Comes the 15 Minute City! Aliens in Peru?",#maui #politics #alien,True
sviO-JK3Vh8,"Maui Fires, DEW weapons, 15 minute smart cities","#Dewweapons, #15mincity, #eliteagendas
Shout Outs: Anonymous Official Check out his full Maui videos
Jonathan Herzog-Maui Lahaina Wild Fire Escape
Hawaii Real Estate- He has many detailed vids 
Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use",True
_S1N4IM6k40,Columbus Metropolitan Club:  Creating the City Beautiful,"Columbus Metropolitan Club:  Creating the City Beautiful
January 17, 2024

The Big Idea: What makes a city beautiful, livable, walkable, and simply a desirable place to call home? And on the other side, what mistakes can destroy a city’s appeal to residents, visitors, and investors? For the last six years, Cal Poly Assistant Professor of City and Regional Planning Dave Amos has been exploring answers to these questions through his hugely popular YouTube channel, City Beautiful. The channel embraces a mantra: that cities are amazing, and then seeks to understand what makes some cities succeed while others stumble. 

The Experts:  Dave Amos, Ph.D., Assistant Professor, Department of City and Regional Planning, Cal Poly San Luis Obispo, Creator & Producer, City Beautiful, YouTube channel and Manuel Santana Palacios, Ph.D., Assistant Professor of City and Regional Planning, The Knowlton School of Architecture, The Ohio State University, with host Belkis Schoenhals, Principal Planner, The City of Columbus",False
r6woiEXDYvU,15 Minute  Smart City,"Enjoy this new type of living coming near you.  🔹You will own nothing, eat ze bugs, not be able to drive more than 15 mins away from home, have 24hr government monitoring..., and be happy 😅.  I do not own the copyright to this video.",True
VE8ZPQVMegI,15 minute cities,,True
eJQQP8mZfnA,This is what a 15 MINUTE CITY is,,True
67FjanBMDuA,Calgary|Calgary in 1 minute|1 minute cities,"Calgary|Calgary in 1 minute|1 minute cities
------------------------------------------------------------------------
👉Thank you for watching the video.
👉Subscribe to the channel to follow the latest videos.
------------------------------------------------------------------------
Calgary, situated in the picturesque province of Alberta, Canada, is a city that combines the rugged beauty of the Canadian Rockies with a vibrant urban spirit.

The city's skyline is dominated by the iconic Calgary Tower, offering panoramic views of the city and the nearby foothills. Downtown, you'll find a mix of modern architecture, historic buildings, and bustling streets.

Calgary's Western heritage is celebrated annually during the Calgary Stampede, known as the ""Greatest Outdoor Show on Earth."" This rodeo and exhibition is a spectacle of cowboy culture, with thrilling rodeo events and lively parades.

The city's commitment to the arts is evident in the Glenbow Museum and the Arts Commons, which host exhibitions, performances, and cultural events year-round.

Calgary is a gateway to the stunning landscapes of Banff and Jasper National Parks, where you can explore pristine lakes, hike through mountain trails, and encounter abundant wildlife.

For winter sports enthusiasts, Calgary is just a short drive from world-renowned ski resorts like Lake Louise and Sunshine Village.

The city's culinary scene reflects its diverse population, offering a wide range of international cuisines and locally-sourced ingredients.

Calgary's welcoming and friendly community makes it a perfect place to live and visit. It's a city that invites exploration of its natural wonders, embraces its cultural diversity, and celebrates its Western heritage. Calgary is a unique blend of adventure, culture, and outdoor beauty, offering a memorable experience for all who come to discover its charms.


#calgary#calgaryalberta#calgarycanada#movingtocalgary#thingstodoincalgary#calgaryrealestate#calgarytower#livingincalgary#calgaryvlog",False
QC99dNYLYHw,Top Futuristic Cities,"Discover the future of urban living with 10 high-tech cities set to shape the world. From Saudi Arabia's The Line to India's Amaravati, these innovative cities prioritize sustainability, affordability, and livability. Experience car-free living, 100% renewable energy, and smart technology at The Line, while Telosa in the USA promises a 15-minute city powered by electric vehicles and shared land ownership. Malaysia's BiodiverCity focuses on biodiversity and sustainable building, while Egypt's New Administrative Capital provides a smart solution to population growth. Join us as we explore these ambitious cities, set to revolutionize urban development in the 21st century.

▬ Contents of this video  ▬▬▬▬▬▬▬▬▬▬

00:00 - Introduction
00:47 - The Line, Saudi Arabia
02:50 - Telosa, USA
04:27 - BiodiverCity, Malaysia
05:30 - New Administrative Capital, Egypt
06:16 - Amaravati, India
07:33 - Smart Forest City, Mexico
08:45 - The Orbit, Canada
09:39 - Maldives Floating City, Maldives
10:37 - Chengdu Future City, China


Disclaimer: We have tried our best for making our video error-free. This is for educational and entertainment purpose only. 
Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"".",False
